Date,Hour,SST,Press
2004-06-05,16,17.21,1012.0
2004-06-05,17,17.31,1012.0
2004-06-05,18,17.25,1012.0
2004-06-05,19,17.14,1012.15
2004-06-05,20,17.2,1012.9
2004-06-05,21,17.21,1013.13
2004-06-05,22,17.23,1013.0
2004-06-05,23,17.19,1013.0
2004-06-06,0,17.29,1012.82
2004-06-06,1,17.48,1012.1
2004-06-06,2,17.51,1012.0
2004-06-06,3,17.5,1012.0
2004-06-06,4,17.46,1012.0
2004-06-06,5,17.41,1012.0
2004-06-06,6,17.4,1012.0
2004-06-06,7,17.3,1012.0
2004-06-06,8,17.3,1011.4
2004-06-06,9,17.31,1011.13
2004-06-06,10,17.3,1011.0
2004-06-06,11,17.3,1011.0
2004-06-06,12,17.3,1010.97
2004-06-06,13,17.3,1010.23
2004-06-06,14,17.33,1010.0
2004-06-06,15,17.55,1009.15
2004-06-06,16,17.75,1009.0
2004-06-06,17,17.7,1009.0
2004-06-06,18,17.71,1009.0
2004-06-06,19,17.7,1009.0
2004-06-06,20,17.63,1009.0
2004-06-06,21,17.73,1009.0
2004-06-06,22,17.77,1009.0
2004-06-06,23,17.68,1008.93
2004-06-07,0,17.57,1008.12
2004-06-07,1,17.53,1007.57
2004-06-07,2,17.85,1007.0
2004-06-07,3,17.96,1007.0
2004-06-07,4,17.9,1007.0
2004-06-07,5,17.9,1007.0
2004-06-07,6,17.81,1006.57
2004-06-07,7,17.83,1007.0
2004-06-07,8,17.8,1007.0
2004-06-07,9,17.8,1006.88
2004-06-07,10,17.8,1006.87
2004-06-07,11,17.91,1007.0
2004-06-07,12,18,1007.0
2004-06-07,13,17.94,1007.0
2004-06-07,14,17.93,1007.0
2004-06-07,15,18,1007.0
2004-06-07,16,18.06,1007.02
2004-06-07,17,18,1007.57
2004-06-07,18,18.06,1008.0
2004-06-07,19,18.02,1008.0
2004-06-07,20,18.07,1008.0
2004-06-07,21,18.1,1008.67
2004-06-07,22,18.06,1009.38
2004-06-07,23,17.98,1009.55
2004-06-08,0,17.87,1009.05
2004-06-08,1,17.87,1008.78
2004-06-08,2,17.9,1008.2
2004-06-08,3,17.9,1008.0
2004-06-08,4,17.9,1008.0
2004-06-08,5,17.83,1008.0
2004-06-08,6,17.76,1008.0
2004-06-08,7,17.7,1008.83
2004-06-08,8,17.7,1009.0
2004-06-08,9,17.7,1009.0
2004-06-08,10,17.7,1009.05
2004-06-08,11,17.7,1009.0
2004-06-08,12,17.7,1009.0
2004-06-08,13,17.73,1009.0
2004-06-08,14,17.8,1008.25
2004-06-08,15,17.84,1008.0
2004-06-08,16,17.88,1008.0
2004-06-08,17,17.8,1008.0
2004-06-08,18,17.83,1008.0
2004-06-08,19,17.9,1008.0
2004-06-08,20,17.97,1008.28
2004-06-08,21,18.08,1008.92
2004-06-08,22,18.14,1008.92
2004-06-08,23,18.06,1008.0
2004-06-09,0,18,1008.08
2004-06-09,1,17.97,1008.0
2004-06-09,2,18,1008.0
2004-06-09,3,18,1008.0
2004-06-09,4,18.08,1008.0
2004-06-09,5,18.1,1008.0
2004-06-09,6,18.09,1008.0
2004-06-09,7,18.18,1008.0
2004-06-09,8,18.07,1008.43
2004-06-09,9,18.1,1008.53
2004-06-09,10,18.1,1008.0
2004-06-09,11,18.1,1008.0
2004-06-09,12,18.12,1008.0
2004-06-09,13,18.2,1008.0
2004-06-09,14,18.3,1007.37
2004-06-09,15,18.31,1007.0
2004-06-09,16,18.36,1007.0
2004-06-09,17,18.38,1007.0
2004-06-09,18,18.32,1007.0
2004-06-09,19,18.23,1007.17
2004-06-09,20,18.2,1007.98
2004-06-09,21,18.15,1008.0
2004-06-09,22,18.1,1008.0
2004-06-09,23,18.07,1008.0
2004-06-10,0,18,1008.0
2004-06-10,1,18.12,1008.0
2004-06-10,2,18.2,1008.0
2004-06-10,3,18.12,1008.0
2004-06-10,4,18.1,1008.0
2004-06-10,5,18.1,1008.92
2004-06-10,6,18.1,1009.1
2004-06-10,7,18.1,1009.95
2004-06-10,8,18.12,1010.6
2004-06-10,9,18.17,1011.02
2004-06-10,10,18.18,1011.82
2004-06-10,11,18.2,1012.62
2004-06-10,12,18.32,1014.0
2004-06-10,13,18.51,1014.0
2004-06-10,14,18.61,1014.68
2004-06-10,15,18.7,1015.0
2004-06-10,16,18.74,1015.0
2004-06-10,17,18.83,1015.0
2004-06-10,18,18.92,1015.0
2004-06-10,19,19,1015.98
2004-06-10,20,18.99,1016.0
2004-06-10,21,18.9,1016.0
2004-06-10,22,18.9,1016.32
2004-06-10,23,18.9,1016.0
2004-06-11,0,18.9,1016.0
2004-06-11,1,18.83,1015.18
2004-06-11,2,18.8,1015.13
2004-06-11,3,18.8,1015.03
2004-06-11,4,18.77,1015.3
2004-06-11,5,18.71,1016.0
2004-06-11,6,18.62,1015.88
2004-06-11,7,18.6,1015.08
2004-06-11,8,18.6,1015.77
2004-06-11,9,18.6,1014.97
2004-06-11,10,18.55,1015.0
2004-06-11,11,18.5,1014.75
2004-06-11,12,18.48,1014.0
2004-06-11,13,18.47,1013.92
2004-06-11,14,18.55,1013.0
2004-06-11,15,18.6,1012.08
2004-06-11,16,18.65,1011.07
2004-06-11,17,18.7,1010.55
2004-06-11,18,18.7,1010.0
2004-06-11,19,18.7,1010.0
2004-06-11,20,18.65,1010.53
2004-06-11,21,18.69,1011.0
2004-06-11,22,18.6,1010.75
2004-06-11,23,18.58,1010.0
2004-06-12,0,18.5,1009.62
2004-06-12,1,18.46,1009.42
2004-06-12,2,18.5,1008.75
2004-06-12,3,18.5,1008.9
2004-06-12,4,18.45,1010.57
2004-06-12,5,18.4,1011.0
2004-06-12,6,18.39,1011.43
2004-06-12,7,18.45,1012.03
2004-06-12,8,18.41,1012.43
2004-06-12,9,18.3,1012.68
2004-06-12,10,18.3,1013.23
2004-06-12,11,18.3,1014.08
2004-06-12,12,18.3,1014.08
2004-06-12,13,18.3,1014.23
2004-06-12,14,18.3,1014.05
2004-06-12,15,18.32,1014.0
2004-06-12,16,18.41,1014.0
2004-06-12,17,18.67,1014.02
2004-06-12,18,18.92,1014.05
2004-06-12,19,19.06,1014.03
2004-06-12,20,18.98,1014.0
2004-06-12,21,19.1,1014.95
2004-06-12,22,19.1,1015.0
2004-06-12,23,19.1,1015.08
2004-06-13,0,19.06,1015.2
2004-06-13,1,18.97,1015.0
2004-06-13,2,18.9,1015.0
2004-06-13,3,18.9,1014.92
2004-06-13,4,18.81,1015.0
2004-06-13,5,18.78,1015.0
2004-06-13,6,18.7,1015.0
2004-06-13,7,18.65,1015.0
2004-06-13,8,18.62,1015.0
2004-06-13,9,18.67,1015.0
2004-06-13,10,18.6,1014.88
2004-06-13,11,18.62,1014.78
2004-06-13,12,18.7,1014.0
2004-06-13,13,18.82,1014.0
2004-06-13,14,19,1013.3
2004-06-13,15,19.1,1012.98
2004-06-13,16,19.2,1012.27
2004-06-13,17,19.2,1012.0
2004-06-13,18,19.26,1012.0
2004-06-13,19,19.4,1012.0
2004-06-13,20,19.4,1012.17
2004-06-13,21,19.4,1013.0
2004-06-13,22,19.4,1013.0
2004-06-13,23,19.36,1013.0
2004-06-14,0,19.3,1012.5
2004-06-14,1,19.22,1012.02
2004-06-14,2,19.1,1011.98
2004-06-14,3,19.04,1011.37
2004-06-14,4,18.91,1011.0
2004-06-14,5,18.76,1011.07
2004-06-14,6,18.67,1011.33
2004-06-14,7,18.57,1011.37
2004-06-14,8,18.5,1011.65
2004-06-14,9,18.5,1011.82
2004-06-14,10,18.52,1011.65
2004-06-14,11,18.6,1011.27
2004-06-14,12,18.6,1011.0
2004-06-14,13,18.6,1011.0
2004-06-14,14,18.63,1010.7
2004-06-14,15,18.7,1010.33
2004-06-14,16,18.7,1010.0
2004-06-14,17,18.74,1010.0
2004-06-14,18,18.8,1010.0
2004-06-14,19,18.85,1010.38
2004-06-14,20,18.9,1011.0
2004-06-14,21,18.9,1011.22
2004-06-14,22,18.9,1011.87
2004-06-14,23,18.85,1011.85
2004-06-15,0,18.8,1011.43
2004-06-15,1,18.8,1011.43
2004-06-15,2,18.73,1011.13
2004-06-15,3,18.7,1011.0
2004-06-15,4,18.58,1011.0
2004-06-15,5,18.42,1011.0
2004-06-15,6,18.4,1011.77
2004-06-15,7,18.4,1012.33
2004-06-15,8,18.4,1013.0
2004-06-15,9,18.4,1013.0
2004-06-15,10,18.4,1013.35
2004-06-15,11,18.44,1014.0
2004-06-15,12,18.5,1014.0
2004-06-15,13,18.5,1014.0
2004-06-15,14,18.5,1013.7
2004-06-15,15,18.5,1013.0
2004-06-15,16,18.62,1013.0
2004-06-15,17,18.76,1013.0
2004-06-15,18,18.92,1013.0
2004-06-15,19,19.1,1013.53
2004-06-15,20,19.24,1014.0
2004-06-15,21,19.28,1014.8
2004-06-15,22,19.3,1015.0
2004-06-15,23,19.22,1015.0
2004-06-16,0,19.2,1015.0
2004-06-16,1,19.13,1014.92
2004-06-16,2,19.1,1014.52
2004-06-16,3,19.05,1014.0
2004-06-16,4,19,1014.0
2004-06-16,5,18.99,1014.65
2004-06-16,6,18.9,1015.0
2004-06-16,7,18.9,1015.18
2004-06-16,8,18.9,1015.42
2004-06-16,9,18.81,1015.27
2004-06-16,10,18.8,1015.68
2004-06-16,11,18.8,1015.72
2004-06-16,12,18.8,1015.4
2004-06-16,13,18.8,1015.0
2004-06-16,14,18.87,1014.95
2004-06-16,15,19.01,1014.4
2004-06-16,16,19.06,1014.25
2004-06-16,17,19,1014.0
2004-06-16,18,19,1014.03
2004-06-16,19,19,1014.45
2004-06-16,20,19.01,1015.0
2004-06-16,21,19.15,1015.0
2004-06-16,22,19.2,1015.0
2004-06-16,23,19.2,1015.0
2004-06-17,0,19.16,1015.0
2004-06-17,1,19.1,1014.32
2004-06-17,2,19.09,1014.0
2004-06-17,3,19,1014.0
2004-06-17,4,19,1014.0
2004-06-17,5,19,1014.0
2004-06-17,6,18.95,1014.0
2004-06-17,7,18.9,1014.0
2004-06-17,8,18.9,1014.0
2004-06-17,9,18.81,1014.0
2004-06-17,10,18.8,1014.0
2004-06-17,11,18.89,1014.0
2004-06-17,12,18.9,1013.27
2004-06-17,13,18.9,1012.73
2004-06-17,14,18.8,1012.0
2004-06-17,15,18.8,1012.0
2004-06-17,16,18.8,1011.07
2004-06-17,17,18.8,1011.0
2004-06-17,18,18.88,1010.98
2004-06-17,19,18.95,1011.0
2004-06-17,20,19,1010.35
2004-06-17,21,19,1010.1
2004-06-17,22,19.06,1010.0
2004-06-17,23,19.02,1010.05
2004-06-18,0,19,1010.0
2004-06-18,1,19,1010.0
2004-06-18,2,19.08,1009.07
2004-06-18,3,19.13,1009.0
2004-06-18,4,19.2,1008.98
2004-06-18,5,19.1,1009.0
2004-06-18,6,19.1,1009.0
2004-06-18,7,19.05,1008.98
2004-06-18,8,19,1008.92
2004-06-18,9,19,1008.0
2004-06-18,10,19,1008.0
2004-06-18,11,19,1007.98
2004-06-18,12,19,1007.72
2004-06-18,13,18.99,1007.02
2004-06-18,14,19,1006.97
2004-06-18,15,19,1006.5
2004-06-18,16,18.9,1006.3
2004-06-18,17,18.94,1006.0
2004-06-18,18,18.9,1006.0
2004-06-18,19,18.9,1006.0
2004-06-18,20,18.9,1006.25
2004-06-18,21,18.9,1006.72
2004-06-18,22,18.9,1006.95
2004-06-18,23,18.9,1007.07
2004-06-19,0,18.88,1006.73
2004-06-19,1,18.84,1006.48
2004-06-19,2,18.8,1006.77
2004-06-19,3,18.8,1006.8
2004-06-19,4,18.8,1006.93
2004-06-19,5,18.79,1006.98
2004-06-19,6,18.7,1007.0
2004-06-19,7,18.63,1007.88
2004-06-19,8,18.61,1007.82
2004-06-19,9,18.6,1007.83
2004-06-19,10,18.52,1007.42
2004-06-19,11,18.5,1007.0
2004-06-19,12,18.57,1007.0
2004-06-19,13,18.6,1006.35
2004-06-19,14,18.6,1005.92
2004-06-19,15,18.6,1005.77
2004-06-19,16,18.6,1006.0
2004-06-19,17,18.63,1005.93
2004-06-19,18,18.7,1005.32
2004-06-19,19,18.7,1005.0
2004-06-19,20,18.7,1005.0
2004-06-19,21,18.7,1004.83
2004-06-19,22,18.7,1004.37
2004-06-19,23,18.7,1003.9
2004-06-20,0,18.7,1003.32
2004-06-20,1,18.7,1002.33
2004-06-20,2,18.73,1001.53
2004-06-20,3,18.77,1000.58
2004-06-20,4,18.71,1000.87
2004-06-20,5,18.8,999.88
2004-06-20,6,18.78,999.4
2004-06-20,7,18.79,999.4
2004-06-20,8,18.8,999.6
2004-06-20,9,18.89,1000.43
2004-06-20,10,18.9,1000.57
2004-06-20,11,18.9,1000.98
2004-06-20,12,18.9,1001.37
2004-06-20,13,18.9,1001.07
2004-06-20,14,18.9,1001.0
2004-06-20,15,18.9,1000.35
2004-06-20,16,18.9,1000.72
2004-06-20,17,18.9,1001.8
2004-06-20,18,18.9,1002.25
2004-06-20,19,18.9,1003.0
2004-06-20,20,18.9,1003.07
2004-06-20,21,18.88,1002.7
2004-06-20,22,18.8,1001.82
2004-06-20,23,18.8,1001.03
2004-06-21,0,18.8,999.77
2004-06-21,1,18.89,999.02
2004-06-21,2,18.8,998.98
2004-06-21,3,18.86,999.0
2004-06-21,4,18.88,998.67
2004-06-21,5,18.8,998.98
2004-06-21,6,18.79,998.33
2004-06-21,7,18.83,998.13
2004-06-21,8,18.76,997.72
2004-06-21,9,18.91,997.07
2004-06-21,10,18.9,995.93
2004-06-21,11,18.81,995.05
2004-06-21,12,18.8,994.57
2004-06-21,13,18.8,994.27
2004-06-21,14,18.77,993.07
2004-06-21,15,18.7,991.78
2004-06-21,16,18.7,991.47
2004-06-21,17,18.79,992.1
2004-06-21,18,18.83,992.98
2004-06-21,19,18.8,994.03
2004-06-21,20,18.8,994.17
2004-06-21,21,18.95,994.77
2004-06-21,22,19.03,995.12
2004-06-21,23,19.1,995.75
2004-06-22,0,19.24,996.0
2004-06-22,1,19.3,996.88
2004-06-22,2,19.29,997.0
2004-06-22,3,19.2,997.0
2004-06-22,4,19.29,997.08
2004-06-22,5,19.3,997.95
2004-06-22,6,19.25,998.0
2004-06-22,7,19.2,998.97
2004-06-22,8,19.2,999.78
2004-06-22,9,19.16,1000.0
2004-06-22,10,19.1,1000.0
2004-06-22,11,19.1,999.32
2004-06-22,12,19.1,999.37
2004-06-22,13,19.19,999.43
2004-06-22,14,19.22,999.63
2004-06-22,15,19.21,999.07
2004-06-22,16,19.2,999.0
2004-06-22,17,19.2,999.0
2004-06-22,18,19.12,999.03
2004-06-22,19,19.1,1000.0
2004-06-22,20,19.05,999.87
2004-06-22,21,19,1000.0
2004-06-22,22,19.05,1000.0
2004-06-22,23,19.1,999.57
2004-06-23,0,19.1,999.58
2004-06-23,1,19.1,999.03
2004-06-23,2,19.17,998.85
2004-06-23,3,19.2,998.4
2004-06-23,4,19.2,998.98
2004-06-23,5,19.19,999.0
2004-06-23,6,19.1,999.2
2004-06-23,7,19.02,999.37
2004-06-23,8,18.99,999.05
2004-06-23,9,18.9,999.48
2004-06-23,10,18.9,1000.03
2004-06-23,11,18.9,1000.77
2004-06-23,12,18.9,1000.88
2004-06-23,13,18.86,1001.0
2004-06-23,14,18.8,1001.03
2004-06-23,15,18.8,1001.03
2004-06-23,16,18.8,1001.0
2004-06-23,17,18.8,1000.92
2004-06-23,18,18.8,1001.0
2004-06-23,19,18.8,1001.02
2004-06-23,20,18.8,1001.02
2004-06-23,21,18.81,1001.7
2004-06-23,22,18.8,1002.0
2004-06-23,23,18.8,1002.0
2004-06-24,0,18.8,1001.93
2004-06-24,1,18.8,1002.0
2004-06-24,2,18.87,1002.0
2004-06-24,3,18.9,1002.0
2004-06-24,4,18.97,1002.0
2004-06-24,5,19,1002.52
2004-06-24,6,19.05,1003.0
2004-06-24,7,19.1,1003.0
2004-06-24,8,19.11,1003.28
2004-06-24,9,19.11,1003.02
2004-06-24,10,19.14,1003.0
2004-06-24,11,19.27,1003.55
2004-06-24,12,19.24,1003.03
2004-06-24,13,19.21,1003.0
2004-06-24,14,19.31,1002.35
2004-06-24,15,19.48,1002.0
2004-06-24,16,19.61,1001.85
2004-06-24,17,19.69,1001.1
2004-06-24,18,19.73,1001.72
2004-06-24,19,19.81,1002.0
2004-06-24,20,19.72,1002.0
2004-06-24,21,19.74,1002.9
2004-06-24,22,19.71,1002.78
2004-06-24,23,19.75,1002.12
2004-06-25,0,19.87,1002.0
2004-06-25,1,19.81,1001.5
2004-06-25,2,19.83,1000.92
2004-06-25,3,19.8,1000.0
2004-06-25,4,19.8,1000.0
2004-06-25,5,19.8,1000.0
2004-06-25,6,19.83,1000.02
2004-06-25,7,19.9,1000.63
2004-06-25,8,19.9,1001.0
2004-06-25,9,19.94,1001.0
2004-06-25,10,19.9,1001.0
2004-06-25,11,19.92,1001.0
2004-06-25,12,19.9,1001.22
2004-06-25,13,19.85,1001.03
2004-06-25,14,19.77,1001.07
2004-06-25,15,19.7,1000.93
2004-06-25,16,19.64,1001.0
2004-06-25,17,19.6,1001.0
2004-06-25,18,19.59,1001.38
2004-06-25,19,19.5,1002.0
2004-06-25,20,19.5,1002.13
2004-06-25,21,19.5,1002.57
2004-06-25,22,19.5,1003.0
2004-06-25,23,19.49,1003.0
2004-06-26,0,19.42,1003.0
2004-06-26,1,19.5,1003.05
2004-06-26,2,19.5,1003.07
2004-06-26,3,19.56,1003.0
2004-06-26,4,19.6,1003.0
2004-06-26,5,19.67,1003.0
2004-06-26,6,19.69,1003.92
2004-06-26,7,19.64,1004.47
2004-06-26,8,19.7,1005.0
2004-06-26,9,19.79,1005.25
2004-06-26,10,19.8,1005.92
2004-06-26,11,19.81,1005.82
2004-06-26,12,19.9,1005.38
2004-06-26,13,19.95,1005.0
2004-06-26,14,20,1005.0
2004-06-26,15,20,1005.32
2004-06-26,16,20,1005.17
2004-06-26,17,20,1005.02
2004-06-26,18,20,1005.0
2004-06-26,19,20.07,1005.8
2004-06-26,20,20.1,1006.0
2004-06-26,21,20,1006.92
2004-06-26,22,20,1007.0
2004-06-26,23,20,1007.0
2004-06-27,0,19.91,1007.0
2004-06-27,1,19.96,1007.0
2004-06-27,2,20,1007.0
2004-06-27,3,20,1006.73
2004-06-27,4,20,1007.0
2004-06-27,5,20.01,1007.0
2004-06-27,6,20,1007.32
2004-06-27,7,20.1,1008.0
2004-06-27,8,20.24,1008.0
2004-06-27,9,20.22,1007.95
2004-06-27,10,20.2,1007.57
2004-06-27,11,20.2,1007.6
2004-06-27,12,20.2,1007.0
2004-06-27,13,20.25,1007.0
2004-06-27,14,20.28,1007.0
2004-06-27,15,20.3,1006.35
2004-06-27,16,20.4,1006.0
2004-06-27,17,20.47,1006.1
2004-06-27,18,20.52,1006.0
2004-06-27,19,20.59,1006.1
2004-06-27,20,20.53,1007.0
2004-06-27,21,20.5,1007.0
2004-06-27,22,20.48,1007.0
2004-06-27,23,20.46,1007.0
2004-06-28,0,20.5,1006.26
2004-06-28,1,20.55,1006.15
2004-06-28,2,20.55,1006.0
2004-06-28,3,20.5,1006.0
2004-06-28,4,20.5,1006.0
2004-06-28,5,20.5,1006.0
2004-06-28,6,20.6,1006.0
2004-06-28,7,20.7,1006.0
2004-06-28,8,20.61,1006.0
2004-06-28,9,20.65,1006.0
2004-06-28,10,20.7,1006.37
2004-06-28,11,20.75,1006.42
2004-06-28,12,20.8,1006.0
2004-06-28,13,20.79,1005.73
2004-06-28,14,20.7,1004.8
2004-06-28,15,20.7,1004.07
2004-06-28,16,20.7,1003.42
2004-06-28,17,20.7,1003.12
2004-06-28,18,20.7,1003.05
2004-06-28,19,20.79,1003.0
2004-06-28,20,20.85,1003.0
2004-06-28,21,20.9,1003.02
2004-06-28,22,21,1003.92
2004-06-28,23,21,1003.02
2004-06-29,0,21,1003.0
2004-06-29,1,20.9,1002.07
2004-06-29,2,20.82,1002.0
2004-06-29,3,20.9,1002.0
2004-06-29,4,20.82,1001.75
2004-06-29,5,20.8,1001.0
2004-06-29,6,20.72,1001.0
2004-06-29,7,20.7,1001.0
2004-06-29,8,20.7,1001.0
2004-06-29,9,20.76,1000.82
2004-06-29,10,20.8,1000.18
2004-06-29,11,20.74,1000.0
2004-06-29,12,20.7,1000.0
2004-06-29,13,20.7,1000.0
2004-06-29,14,20.7,1000.0
2004-06-29,15,20.7,1000.0
2004-06-29,16,20.7,999.68
2004-06-29,17,20.78,999.0
2004-06-29,18,20.79,999.53
2004-06-29,19,20.8,1000.02
2004-06-29,20,20.8,1000.73
2004-06-29,21,20.8,1001.0
2004-06-29,22,20.8,1001.0
2004-06-29,23,20.85,1001.47
2004-06-30,0,20.98,1002.0
2004-06-30,1,20.99,1002.0
2004-06-30,2,20.94,1001.58
2004-06-30,3,20.91,1001.93
2004-06-30,4,20.9,1002.0
2004-06-30,5,20.9,1002.0
2004-06-30,6,20.86,1002.58
2004-06-30,7,20.8,1003.27
2004-06-30,8,20.8,1004.0
2004-06-30,9,20.8,1004.83
2004-06-30,10,20.8,1005.28
2004-06-30,11,20.9,1006.0
2004-06-30,12,20.87,1006.17
2004-06-30,13,20.85,1006.52
2004-06-30,14,20.9,1006.55
2004-06-30,15,20.9,1007.0
2004-06-30,16,20.99,1007.0
2004-06-30,17,21,1007.0
2004-06-30,18,21,1007.02
2004-06-30,19,21.09,1007.98
2004-06-30,20,21.1,1008.0
2004-06-30,21,21.1,1008.43
2004-06-30,22,21.2,1009.0
2004-06-30,23,21.25,1009.0
2004-07-01,0,21.22,1009.0
2004-07-01,1,21.3,1009.0
2004-07-01,2,21.21,1008.68
2004-07-01,3,21.2,1008.0
2004-07-01,4,21.2,1008.0
2004-07-01,5,21.24,1008.0
2004-07-01,6,21.16,1008.0
2004-07-01,7,21.1,1008.0
2004-07-01,8,21.1,1008.07
2004-07-01,9,21.1,1008.0
2004-07-01,10,21.1,1008.0
2004-07-01,11,21.1,1008.0
2004-07-01,12,21.1,1007.8
2004-07-01,13,21.1,1007.22
2004-07-01,14,21.1,1007.0
2004-07-01,15,21.17,1006.82
2004-07-01,16,21.35,1006.07
2004-07-01,17,21.5,1006.0
2004-07-01,18,21.5,1006.0
2004-07-01,19,21.44,1006.0
2004-07-01,20,21.4,1006.0
2004-07-01,21,21.4,1006.0
2004-07-01,22,21.4,1005.92
2004-07-01,23,21.34,1005.0
2004-07-02,0,21.25,1004.88
2004-07-02,1,21.17,1004.0
2004-07-02,2,21.1,1003.77
2004-07-02,3,21.02,1003.0
2004-07-02,4,21,1003.0
2004-07-02,5,20.9,1003.0
2004-07-02,6,20.88,1003.0
2004-07-02,7,20.8,1003.0
2004-07-02,8,20.8,1003.0
2004-07-02,9,20.73,1002.92
2004-07-02,10,20.7,1003.0
2004-07-02,11,20.7,1002.9
2004-07-02,12,20.7,1002.6
2004-07-02,13,20.7,1002.18
2004-07-02,14,20.66,1001.17
2004-07-02,15,20.6,1000.95
2004-07-02,16,20.6,1000.2
2004-07-02,17,20.6,1000.43
2004-07-02,18,20.6,1000.0
2004-07-02,19,20.6,1000.47
2004-07-02,20,20.55,1000.88
2004-07-02,21,20.5,1000.55
2004-07-02,22,20.5,1001.0
2004-07-02,23,20.54,1001.0
2004-07-03,0,20.6,1001.1
2004-07-03,1,20.6,1001.0
2004-07-03,2,20.6,1001.0
2004-07-03,3,20.6,1001.0
2004-07-03,4,20.6,1001.0
2004-07-03,5,20.6,1001.0
2004-07-03,6,20.6,1001.0
2004-07-03,7,20.6,1001.68
2004-07-03,8,20.6,1002.0
2004-07-03,9,20.69,1002.07
2004-07-03,10,20.74,1002.85
2004-07-03,11,20.8,1003.0
2004-07-03,12,20.8,1003.0
2004-07-03,13,20.85,1003.0
2004-07-03,14,20.9,1002.9
2004-07-03,15,20.9,1002.65
2004-07-03,16,20.89,1002.85
2004-07-03,17,20.9,1002.28
2004-07-03,18,20.87,1002.72
2004-07-03,19,20.8,1003.37
2004-07-03,20,20.8,1004.18
2004-07-03,21,20.8,1004.57
2004-07-03,22,20.8,1004.53
2004-07-03,23,20.9,1004.8
2004-07-04,0,20.9,1004.55
2004-07-04,1,20.95,1004.32
2004-07-04,2,21,1004.0
2004-07-04,3,21,1003.95
2004-07-04,4,21,1003.68
2004-07-04,5,21.02,1003.37
2004-07-04,6,21.1,1003.25
2004-07-04,7,21.1,1003.4
2004-07-04,8,21.1,1003.03
2004-07-04,9,21.1,1002.98
2004-07-04,10,21.02,1002.05
2004-07-04,11,21,1001.63
2004-07-04,12,21,1001.0
2004-07-04,13,21,1000.62
2004-07-04,14,20.92,999.95
2004-07-04,15,20.9,999.07
2004-07-04,16,20.9,997.18
2004-07-04,17,20.86,996.22
2004-07-04,18,20.8,996.0
2004-07-04,19,20.8,995.07
2004-07-04,20,20.8,994.35
2004-07-04,21,20.8,994.45
2004-07-04,22,20.8,994.08
2004-07-04,23,20.8,993.22
2004-07-05,0,20.8,992.95
2004-07-05,1,20.8,992.67
2004-07-05,2,20.8,991.7
2004-07-05,3,20.8,991.5
2004-07-05,4,20.88,990.75
2004-07-05,5,20.9,990.1
2004-07-05,6,20.9,989.92
2004-07-05,7,20.9,990.08
2004-07-05,8,20.9,990.88
2004-07-05,9,20.9,991.88
2004-07-05,10,20.9,992.62
2004-07-05,11,20.9,993.62
2004-07-05,12,20.9,994.35
2004-07-05,13,20.9,995.13
2004-07-05,14,20.85,996.58
2004-07-05,15,20.8,997.28
2004-07-05,16,20.8,998.0
2004-07-05,17,20.8,998.53
2004-07-05,18,20.8,999.0
2004-07-05,19,20.73,999.78
2004-07-05,20,20.7,1000.35
2004-07-05,21,20.7,1001.0
2004-07-05,22,20.7,1001.78
2004-07-05,23,20.7,1002.0
2004-07-06,0,20.7,1002.0
2004-07-06,1,20.69,1002.0
2004-07-06,2,20.63,1002.07
2004-07-06,3,20.62,1002.0
2004-07-06,4,20.65,1002.3
2004-07-06,5,20.7,1002.98
2004-07-06,6,20.7,1003.25
2004-07-06,7,20.7,1003.97
2004-07-06,8,20.7,1004.17
2004-07-06,9,20.7,1004.47
2004-07-06,10,20.7,1004.65
2004-07-06,11,20.7,1004.0
2004-07-06,12,20.7,1004.0
2004-07-06,13,20.64,1004.0
2004-07-06,14,20.6,1004.0
2004-07-06,15,20.6,1004.0
2004-07-06,16,20.6,1003.97
2004-07-06,17,20.6,1004.0
2004-07-06,18,20.6,1004.0
2004-07-06,19,20.6,1004.0
2004-07-06,20,20.6,1004.27
2004-07-06,21,20.6,1005.0
2004-07-06,22,20.6,1005.0
2004-07-06,23,20.6,1005.0
2004-07-07,0,20.6,1005.0
2004-07-07,1,20.6,1005.03
2004-07-07,2,20.6,1005.0
2004-07-07,3,20.6,1005.0
2004-07-07,4,20.6,1005.03
2004-07-07,5,20.6,1005.15
2004-07-07,6,20.6,1005.97
2004-07-07,7,20.6,1006.0
2004-07-07,8,20.6,1006.02
2004-07-07,9,20.6,1006.0
2004-07-07,10,20.6,1006.0
2004-07-07,11,20.6,1006.0
2004-07-07,12,20.6,1005.98
2004-07-07,13,20.6,1005.62
2004-07-07,14,20.6,1005.27
2004-07-07,15,20.6,1004.87
2004-07-07,16,20.6,1004.0
2004-07-07,17,20.6,1003.67
2004-07-07,18,20.6,1003.05
2004-07-07,19,20.6,1002.98
2004-07-07,20,20.6,1002.92
2004-07-07,21,20.6,1002.98
2004-07-07,22,20.6,1002.97
2004-07-07,23,20.6,1002.93
2004-07-08,0,20.6,1002.3
2004-07-08,1,20.63,1001.95
2004-07-08,2,20.7,1001.52
2004-07-08,3,20.7,1001.75
2004-07-08,4,20.7,1002.0
2004-07-08,5,20.7,1002.0
2004-07-08,6,20.7,1002.0
2004-07-08,7,20.7,1002.35
2004-07-08,8,20.7,1002.95
2004-07-08,9,20.7,1002.67
2004-07-08,10,20.7,1002.32
